"Passenroth"	51.816667	5.716667
"Passenrot"	51.816667	5.716667
"Passerot"	51.816667	5.716667
"Noordland"	51.65	3.566667
"Noordijkerkanaal"	52.15	6.55
"Noordhollands Duin Reservaat"	52.6	4.633333
"Wassene Ven"	51.4	4.333333
"Wassum"	51.383333	6.133333
"Wassinkbrink"	52	6.333333
"Wassink"	52	6.333333
"Wooldrik"	52.216667	6.916667
"Boswachterij Wassenaar"	52.166667	4.366667
"Parkhaven"	51.9	4.466667
"Krabbeweg"	51.933333	4.116667
"Kraan"	51.266667	5.75
"Boswachterij Schipborg"	53.05	6.683333
"Schinvelderhuis"	50.966667	5.966667
"Schinnen"	50.95	5.866667
"Schoonenburgsche Heuvel"	51.883333	4.716667
"Boswachterij Nistelrode"	51.716667	5.566667
"Polder Nijverheid"	53.15	6.816667
"Leumolen"	51.25	5.95
"Ossebroeken"	52.95	6.533333
"Winsumerdiep"	53.333333	6.466667
"Osseheide"	51.75	5.55
"Winkelshoek"	52	6.316667
"Windlust"	51.783333	4.466667
"Wiltonhaven"	51.9	4.383333
"Wilton’s Werf"	51.9	4.383333
"Stadsbos"	52.533333	5.466667
"Spui"	51.733333	4.416667
"Kethel"	51.933333	4.383333
"Ketel"	51.933333	4.383333
"Keunenhuis"	51.933333	6.716667
"Ketelvaart"	53.366667	5.916667
"Sint Annaland"	51.6	4.1
"Oude Wetering"	52.566667	6.033333
"Kromme Brug"	52.3	6.8
"Polder Krimpen aan de Lek"	51.9	4.616667
"Zonnehoeve"	52.916667	6.45
"Zonnebrug"	52.05	6.216667
"Zoeterwoudsesingel"	52.15	4.5
"Zoeterwoudschesingel"	52.15	4.5
"Molenmieland"	53.033333	4.85
"Zompesloot"	51.95	6.333333
"Molenplaat"	51.433333	3.966667
"Nijveld"	51.966667	6.633333
"Rapenburg"	52.15	4.5
"De Aa Rivière"	51.65	5.316667
"Leie"	51.65	5.316667
"L’Aa"	51.65	5.316667
"Aa"	51.65	5.316667
"Molenkil"	53.083333	4.8
"Leij"	51.65	5.316667
"Run"	51.65	5.316667
"A"	51.65	5.316667
"Mildenburg"	51.916667	4.083333
"Kolonjewijk"	52.6	6.45
"Polder Mijnsheerenland van Moerkerken"	51.8	4.5
"Vroonkreek"	51.683333	4.283333
"Vrouwenheide"	50.85	5.95
"Vrijhoeven"	52.15	4.716667
"Schandelosche Beek"	51.416667	6.183333
"Sint Anna"	51.216667	5.733333
"Rikmansbrug"	52.366667	6.8
"Rikman"	52.366667	6.8
"Ter Aalsterbrug"	51.65	4.8
"Oudewegstervaart"	53.016667	5.966667
"Oudeweg"	52.05	4.733333
"Oude Watering"	53.183333	6.916667
"Zandburen"	52.916667	4.966667
"Zandbergsche Reevliet"	51.666667	4.55
"Polder Zandberg"	51.666667	4.566667
"Zalkerbosch"	52.533333	6.016667
"De Vecht"	52.55	6.1
"Overijselse Vecht"	52.55	6.1
"Vechte"	52.55	6.1
"Valkenhuizen"	50.866667	6
"Het Valkenberg"	51.533333	4.833333
"Valkenburg"	51.533333	4.833333
"Middenraai"	52.833333	6.666667
"Polder Midden-Ooster"	53.1	6.916667
"Witteveen"	52.8	6.683333
"Wittesingel"	52.166667	4.483333
"Lieverdernoordbosch"	53.116667	6.45
"Lieverder Noordbos"	53.116667	6.45
"Lievelderbeek"	52.016667	6.583333
"’t Zand"	51.883333	5.883333
"’t Zand"	51.65	5.5
"Pompevlak"	53.016667	4.716667
"Polslootpolder"	53.033333	5.833333
"Poldervaart"	51.9	4.366667
"Oud-Vroenhoven"	50.833333	5.65
"Schaaik"	51.9	5.116667
"Oud-Schaayk"	51.9	5.116667
"Zeegserduinen"	53.066667	6.65
"Ternaarderpolder"	53.383333	5.933333
"Lutinekaap"	53.366667	5.15
"Notenboom"	51.183333	6
"Mun"	51.833333	5.566667
"Weerterkempen"	51.216667	5.616667
"Weerdingermond"	52.866667	7.05
"Veerbrug"	52.25	6.3
"Van Voorsthoeve"	52.233333	4.783333
"Witte Brug"	51.95	5.033333
"Witte Bergen"	52.25	5.233333
"Polder het Noorden"	53.283333	5.616667
"Noordelijke Hoofdvaart"	52.933333	6.933333
"Oudveld"	51.616667	5.616667
"Polder Oudshoorn"	52.15	4.7
"Schaik"	51.9	5.116667
"Notel"	51.516667	5.316667
"Van Tuyllhoeve"	51.383333	5.533333
"Van Tienhoven"	50.85	5.8
"Van Limburg Stirumkanaal"	52.3	4.483333
"Noordeinde"	52.066667	4.633333
"Noordbroeksterpolder"	52.983333	5.766667
"Polder Wagenborgen"	53.25	6.916667
"Staverden"	52.266667	5.766667
"Koppelboer"	52.3	6.95
"Kooistukken"	53.133333	6.55
"Schenge"	51.533333	3.733333
"Schelver"	52.183333	6.55
"Schelpkreek"	51.5	4.066667
"Gat van de Schelphoek"	51.683333	3.816667
"Ophovensche Zandberg"	51.283333	5.95
"Ophovense Zandberg"	51.283333	5.95
"Opende-Zuid"	53.166667	6.2
"Zuidsloe"	51.466667	3.7
"Oenerdijk"	52.35	6.083333
"Staverden"	52.283333	5.75
"Sint Niklaasbeek"	52.833333	6.566667
"Zeeduinen"	51.55	3.466667
"Zandvoort"	52.25	5.316667
"Zandsteeg"	52.25	5.8
"Domburgerrassen"	51.566667	3.45
"Kueerens"	51.566667	3.45
"Kruispeel"	51.233333	5.666667
"Polder Kruisland"	51.566667	4.416667
"Veenwetering"	52.166667	4.45
"Veenwatering"	52.166667	4.45
"Veenweg"	52.083333	4.4
"Waterster"	52.1	6.533333
"Waterland"	52.45	4.65
"Waterland"	52.433333	4.966667
"Schelphoek"	51.7	3.8
"Oostvaardersdiep"	52.416667	5.233333
"Vosdonk"	51.55	4.616667
"Mussenberg"	51.266667	6.016667
"Kruisgraaf"	51.95	5.716667
"Kruisberg"	51.983333	6.3
"De Kruisberg"	51.983333	6.3
"Welschap"	51.45	5.416667
"Welplat"	51.883333	4.316667
"Welplaat"	51.883333	4.316667
"Welhoek"	51.45	4.05
"Weleveld"	52.333333	6.733333
"’s-Gravenmoer"	51.666667	4.8
"’s Gravemoer"	51.666667	4.8
"Separatiedijk"	51.433333	4.2
"Sellink"	51.966667	6.816667
"Prinsen-Stee"	51.916667	4.15
"Prinsenland"	51.916667	4.483333
"Zuid Prins Alexanderpolder"	51.916667	4.483333
"Noord Prins Alexanderpolder"	51.916667	4.483333
"Prins Alexander"	51.916667	4.483333
"Rotterdam Alexanderpolder"	51.916667	4.483333
"Alexanderpolder"	51.916667	4.483333
"Het Lage Land"	51.916667	4.483333
"Prins Alexanderpolder"	51.916667	4.483333
"Deelgemeente Prins Alexander"	51.916667	4.483333
"Sint Martensberg"	51.466667	5.3
"Strandslag Sint Maartenszee"	52.8	4.666667
"Weiven"	51.566667	5.516667
"Prikkendam"	52.966667	6.183333
"Prikkedam"	52.966667	6.183333
"Meuleman"	52.35	7.016667
"Merwede"	51.816667	4.666667
"Mercuriushaven"	52.4	4.866667
"Prattenburg"	52.016667	5.533333
"Ringsloot"	53.2	6.833333
"Station Rilland-Bath"	51.416667	4.166667
"Over Holland"	52.183333	5
"Munsche Wetering"	51.75	5.65
"Mesthoek"	51.5	4.55
"Merwe"	51.816667	4.666667
"Turfwater"	51.3	5.533333
"Rilland-Bath"	51.416667	4.166667
"Maartensdijkse Bossen"	52.2	5.233333
"Polder Maarssenbroek"	52.133333	5.033333
"Veertigroewijk"	53	6.466667
"Reyntjesbos"	52.85	6.65
"Zwanekreek"	51.266667	4
"Zwaanwijck"	52.283333	5.05
"Zwaanswijck"	52.283333	5.05
"Zwaagstergaasten"	53.05	6.083333
"Zuylenstein"	52	5.45
"Zuilenstein"	52	5.45
"Zutphen Boer"	52.2	6.133333
"Terschellinger Gronden"	53.383333	5.033333
"Boswachterij Terschelling"	53.4	5.3
"Terp"	52.85	5.016667
"Boswachterij Austerlitz"	52.1	5.316667
"Goesche Haven"	51.516667	3.9
"Haven van Goes"	51.516667	3.9
"Geul"	51.633333	3.683333
"Getelerbeek"	52.45	6.766667
"Blokdijk"	52.65	5.15
"Cost Duinen"	52.15	4.333333
"Coolhaven"	51.916667	4.45
"Kalfjeslaan"	52.316667	4.85
"Kalenberg"	52.133333	6.433333
"Arnhem Presikhaaf"	51.983333	5.95
"Nieuwe Dwarskanaal"	52.983333	5.816667
"Dwarsvaart"	52.983333	5.816667
"Rucphensche en Langendijksche Heide"	51.516667	4.533333
"Rucphense en Langendijkse Heide"	51.516667	4.533333
"Strandslag Petten"	52.766667	4.65
"Petrusplaat"	51.766667	4.766667
"Landgoed Petrea"	52.433333	6.033333
"Visscherijmolenpolder"	52.633333	4.7
"Lombok"	52.883333	6.15
"Nieuwe-Biltpollen"	53.316667	5.7
"Polder Nieuwe Bildtpollen"	53.316667	5.7
"Oost-Biltpollen"	53.316667	5.7
"Martinus"	51.933333	6.133333
"Heuvelingensloot"	52.716667	5.2
"Den Heuvel"	51.5	5.483333
"Heuvel"	51.5	5.483333
"Heuneind"	51.583333	5.15
"Kribbrug"	51.95	5.416667
"Stoepveld"	53.016667	6.6
"Isle of IJsselmonde"	51.866667	4.516667
"Heveskes"	53.316667	7
"Heuvels"	51.766667	5.633333
"Heuvelderij"	53.45	6.766667
